Address   Disassembly                                                       String                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
003D8D0F  mov eax,hddled.40F210                                             ":Jan:January:Feb:February:Mar:March:Apr:April:May:May:Jun:June:Jul:July:Aug:August:Sep:September:Oct:October:Nov:November:Dec:December"
003D904D  push hddled.41B31C                                                "false"
003D9062  push hddled.41B324                                                "true"
003D9600  mov dword ptr ds:[esi],hddled.40F774                              "6@="
003D967A  mov dword ptr ds:[esi],hddled.40F798                              "t?="
003DA015  lea eax,dword ptr ds:[eax*4+40FA50]                               "+v$x+v$xv$+xv+$xv$+x+$vx+$vx$v+x+$vx$+vx+v $+v $v $+v +$v $++$ v+$ v$ v++$ v$+ v+xv$+ v$v$ +v+ $v$ ++x$v+ $v$v ++ $v$ +v"
003DA01E  mov eax,hddled.40F9E8                                             "$+xv"
003DADA0  mov eax,hddled.40F298                                             L":Sun:Sunday:Mon:Monday:Tue:Tuesday:Wed:Wednesday:Thu:Thursday:Fri:Friday:Sat:Saturday"
003DADD9  mov eax,hddled.40F348                                             L":Jan:January:Feb:February:Mar:March:Apr:April:May:May:Jun:June:Jul:July:Aug:August:Sep:September:Oct:October:Nov:November:Dec:December"
003DC6B6  push hddled.40F8E4                                                "%b %d %H : %M : %S %Y"
003DC738  push hddled.40F8FC                                                "%m / %d / %y"
003DC7EA  push hddled.40F910                                                ":AM:am:PM:pm"
003DC821  push hddled.40F920                                                "%I : %M : %S %p"
003DC82B  push hddled.40F930                                                "%H : %M"
003DC840  push hddled.40F938                                                "%H : %M : %S"
003DC868  push hddled.40F948                                                "%d / %m / %y"
003DCA37  push hddled.40F8E4                                                "%b %d %H : %M : %S %Y"
003DCAB9  push hddled.40F8FC                                                "%m / %d / %y"
003DCB6B  push hddled.40F910                                                ":AM:am:PM:pm"
003DCBA2  push hddled.40F920                                                "%I : %M : %S %p"
003DCBAC  push hddled.40F930                                                "%H : %M"
003DCBC1  push hddled.40F938                                                "%H : %M : %S"
003DCBE9  push hddled.40F948                                                "%d / %m / %y"
003DDE70  push hddled.40F964                                                "%.0Lf"
003DDE75  push hddled.40F958                                                "0123456789-"
003DDFC1  push hddled.40F964                                                "%.0Lf"
003DE111  push hddled.40F978                                                "0123456789-"
003DE116  push hddled.40F96C                                                "0123456789-"
003DE262  push hddled.40F964                                                "%.0Lf"
003DE38E  push hddled.41B524                                                "ld"
003DE3FB  push hddled.41B520                                                "lu"
003DE6A1  push hddled.41B514                                                "%p"
003DE708  push hddled.41B51C                                                "Ld"
003DE778  push hddled.41B518                                                "Lu"
003DE93F  mov esi,hddled.40F8D8                                             L"!%x"
003DEA19  mov esi,hddled.40F8D8                                             L"!%x"
003DF483  push hddled.40F910                                                ":AM:am:PM:pm"
003DF9EB  mov dword ptr ds:[esi],hddled.40E47C                              "p?;"
003DFA05  mov dword ptr ds:[esi],hddled.40E47C                              "p?;"
003DFA39  mov dword ptr ds:[esi],hddled.40E47C                              "p?;"
003DFA67  mov dword ptr ds:[esi],hddled.40E47C                              "p?;"
003DFA95  mov dword ptr ds:[esi],hddled.40E47C                              "p?;"
003E02A8  push hddled.40FC3C                                                "0123456789abcdefghijklmnopqrstuvwxyz"
003E02B2  push hddled.40FC30                                                "0123456789-"
003E041F  mov al,byte ptr ds:[eax+40FC30]                                   "0123456789-"
003E0589  mov al,byte ptr ds:[eax+40FC30]                                   "0123456789-"
003E064C  mov al,byte ptr ds:[eax+40FC30]                                   "0123456789-"
003E0FE6  lea eax,dword ptr ds:[eax*4+40FA50]                               "+v$x+v$xv$+xv+$xv$+x+$vx+$vx$v+x+$vx$+vx+v $+v $v $+v +$v $++$ v+$ v$ v++$ v$+ v+xv$+ v$v$ +v+ $v$ ++x$v+ $v$v ++ $v$ +v"
003E0FEF  mov eax,hddled.40F9E8                                             "$+xv"
003E189A  push hddled.40F8E4                                                "%b %d %H : %M : %S %Y"
003E191C  push hddled.40F8FC                                                "%m / %d / %y"
003E19CE  push hddled.40F910                                                ":AM:am:PM:pm"
003E1A05  push hddled.40F920                                                "%I : %M : %S %p"
003E1A0F  push hddled.40F930                                                "%H : %M"
003E1A24  push hddled.40F938                                                "%H : %M : %S"
003E1A4C  push hddled.40F948                                                "%d / %m / %y"
003E2274  push hddled.40FC30                                                "0123456789-"
003E2279  push hddled.40FC24                                                "0123456789-"
003E23D2  push hddled.40F964                                                "%.0Lf"
003E24F1  mov eax,dword ptr ds:[40FC1C]                                     "!%x"
003E281E  mov eax,hddled.40FC3C                                             "0123456789abcdefghijklmnopqrstuvwxyz"
003E2833  mov ecx,hddled.40FC3C                                             "0123456789abcdefghijklmnopqrstuvwxyz"
003E2A50  mov eax,hddled.40FC8C                                             "0123456789abcdefghijklmnopqrstuvwxyz"
003E2AA7  mov eax,hddled.40FC8C                                             "0123456789abcdefghijklmnopqrstuvwxyz"
003E2B7B  push hddled.40FCDC                                                L"kernel32.dll"
003E2B88  push hddled.40FCF8                                                "FlsAlloc"
003E2B9A  push hddled.40FD04                                                "FlsFree"
003E2BB1  push hddled.40FD0C                                                "FlsGetValue"
003E2BC8  push hddled.40FD18                                                "FlsSetValue"
003E2BDF  push hddled.40FD24                                                "InitializeCriticalSectionEx"
003E2BF6  push hddled.40FD40                                                "InitOnceExecuteOnce"
003E2C0D  push hddled.40FD54                                                "CreateEventExW"
003E2C24  push hddled.40FD64                                                "CreateSemaphoreW"
003E2C3B  push hddled.40FD78                                                "CreateSemaphoreExW"
003E2C52  push hddled.40FD8C                                                "CreateThreadpoolTimer"
003E2C69  push hddled.40FDA4                                                "SetThreadpoolTimer"
003E2C80  push hddled.40FDB8                                                "WaitForThreadpoolTimerCallbacks"
003E2C97  push hddled.40FDD8                                                "CloseThreadpoolTimer"
003E2CAE  push hddled.40FDF0                                                "CreateThreadpoolWait"
003E2CC5  push hddled.40FE08                                                "SetThreadpoolWait"
003E2CDC  push hddled.40FE1C                                                "CloseThreadpoolWait"
003E2CF3  push hddled.40FE30                                                "FlushProcessWriteBuffers"
003E2D0A  push hddled.40FE4C                                                "FreeLibraryWhenCallbackReturns"
003E2D21  push hddled.40FE6C                                                "GetCurrentProcessorNumber"
003E2D38  push hddled.40FE88                                                "CreateSymbolicLinkW"
003E2D4F  push hddled.40FE9C                                                "GetCurrentPackageId"
003E2D66  push hddled.40FEB0                                                "GetTickCount64"
003E2D7D  push hddled.40FEC0                                                "GetFileInformationByHandleEx"
003E2D94  push hddled.40FEE0                                                "SetFileInformationByHandle"
003E2DAB  push hddled.40FEFC                                                "GetSystemTimePreciseAsFileTime"
003E2DC2  push hddled.40FF1C                                                "InitializeConditionVariable"
003E2DD9  push hddled.40FF38                                                "WakeConditionVariable"
003E2DF0  push hddled.40FF50                                                "WakeAllConditionVariable"
003E2E07  push hddled.40FF6C                                                "SleepConditionVariableCS"
003E2E1E  push hddled.40FF88                                                "InitializeSRWLock"
003E2E35  push hddled.40FF9C                                                "AcquireSRWLockExclusive"
003E2E4C  push hddled.40FFB4                                                "TryAcquireSRWLockExclusive"
003E2E63  push hddled.40FFD0                                                "ReleaseSRWLockExclusive"
003E2E7A  push hddled.40FFE8                                                "SleepConditionVariableSRW"
003E2E91  push hddled.410004                                                "CreateThreadpoolWork"
003E2EA8  push hddled.41001C                                                "SubmitThreadpoolWork"
003E2EBF  push hddled.410034                                                "CloseThreadpoolWork"
003E2ED6  push hddled.410048                                                "CompareStringEx"
003E2EED  push hddled.410058                                                "GetLocaleInfoEx"
003E2F04  push hddled.410068                                                "LCMapStringEx"
003E376E  mov dword ptr ds:[esi],hddled.41212C                              "d7>"
003E37AC  push hddled.40FCDC                                                L"kernel32.dll"
003E37C1  push hddled.40FF1C                                                "InitializeConditionVariable"
003E37CD  push hddled.40FF6C                                                "SleepConditionVariableCS"
003E37DB  push hddled.40FF50                                                "WakeAllConditionVariable"
003E40BD  mov dword ptr ds:[ecx+4],hddled.41213C                            "bad array new length"
003E43AA  test eax,100000                                                   "Actx "
003E470A  push hddled.412154                                                "0aB"
003E47E6  push hddled.412154                                                "0aB"
003E4E97  mov dword ptr ds:[ecx+4],hddled.41216C                            "bad exception"
003E805C  push hddled.40FCF8                                                "FlsAlloc"
003E8096  push hddled.40FD04                                                "FlsFree"
003E80D0  push hddled.40FD0C                                                "FlsGetValue"
003E810A  push hddled.40FD18                                                "FlsSetValue"
003E8147  push hddled.40FD24                                                "InitializeCriticalSectionEx"
003EA1BD  mov dword ptr ds:[esi+34],hddled.412A8C                           "(null)"
003EA220  mov dword ptr ds:[esi+34],hddled.412A8C                           "(null)"
003EA85F  mov dword ptr ds:[esi+34],hddled.412A94                           L"(null)"
003EA879  mov dword ptr ds:[esi+34],hddled.412A8C                           "(null)"
003EA8D2  mov dword ptr ds:[esi+34],hddled.412A94                           L"(null)"
003EA8EE  mov dword ptr ds:[esi+34],hddled.412A8C                           "(null)"
003EC352  cmp cx,word ptr ds:[eax+413640]                                   L"INF"
003EC35B  cmp cx,word ptr ds:[eax+413648]                                   L"inf"
003EC3A0  cmp ax,word ptr ds:[esi+413650]                                   L"INITY"
003EC3A9  cmp ax,word ptr ds:[esi+41365C]                                   L"inity"
003EC423  cmp ax,word ptr ds:[ebx+413668]                                   L"NAN"
003EC42C  cmp ax,word ptr ds:[ebx+413670]                                   L"nan"
003EC538  cmp ax,word ptr ds:[esi+413690]                                   L"IND)ind)"
003EC541  cmp ax,word ptr ds:[esi+413698]                                   L"ind)"
003EC578  cmp ax,word ptr ds:[esi+413678]                                   L"SNAN)"
003EC581  cmp ax,word ptr ds:[esi+413684]                                   L"snan)"
003ED3F8  push hddled.413470                                                L"minkernel\\crts\\ucrt\\inc\\corecrt_internal_strtox.h"
003ED3FD  push hddled.4134D8                                                L"__crt_strtox::floating_point_value::as_double"
003ED402  push hddled.413534                                                L"_is_double"
003ED41D  push hddled.413470                                                L"minkernel\\crts\\ucrt\\inc\\corecrt_internal_strtox.h"
003ED422  push hddled.413550                                                L"__crt_strtox::floating_point_value::as_float"
003ED427  push hddled.4135AC                                                L"!_is_double"
003F4210  cmp al,byte ptr ds:[ecx+414018]                                   "INF"
003F4218  cmp al,byte ptr ds:[ecx+41401C]                                   "inf"
003F4245  cmp al,byte ptr ds:[edi+414020]                                   "INITY"
003F424D  cmp al,byte ptr ds:[edi+414028]                                   "inity"
003F42BA  cmp al,byte ptr ds:[ecx+414030]                                   "NAN"
003F42C2  cmp al,byte ptr ds:[ecx+414034]                                   "nan"
003F43C9  cmp al,byte ptr ds:[edx+414048]                                   "IND)ind)pow"
003F43D1  cmp al,byte ptr ds:[edx+41404C]                                   "ind)pow"
003F4405  cmp al,byte ptr ds:[edx+414038]                                   "SNAN)"
003F440D  cmp al,byte ptr ds:[edx+414040]                                   "snan)"
003F4775  lea ecx,dword ptr ds:[414050]                                     "pow"
003F4792  lea ecx,dword ptr ds:[414050]                                     "pow"
003F538A  cmp ebx,hddled.4146C8                                             "tCA"
003F55DF  cmp esi,hddled.4146C8                                             "tCA"
003F6078  push hddled.41405C                                                L"am/pm"
003F60DC  push hddled.414068                                                L"a/p"
003F7260  push hddled.414124                                                L"mscoree.dll"
003F7272  push hddled.41413C                                                "CorExitProcess"
003F7F30  push hddled.414150                                                ":~?"
003F7F42  push hddled.414150                                                ":~?"
003F85CA  push hddled.414320                                                L"_.,"
003F8B9A  push dword ptr ds:[4141D4]                                        " BA"
003F8BAD  mov eax,hddled.4141D4                                             " BA"
003F8C3F  cmp eax,hddled.414204                                             "|BA"
003F8D81  push hddled.414310                                                L"=;"
003F8DC0  mov ebx,hddled.4141D4                                             " BA"
003F8E04  cmp ebx,hddled.414204                                             "|BA"
003FA165  push hddled.41436C                                                "e+000"
003FA46F  mov eax,hddled.41432C                                             "INF"
003FA474  mov dword ptr ss:[ebp-24],hddled.41433C                           "NAN(SNAN)"
003FA486  mov eax,hddled.414330                                             "inf"
003FA495  mov eax,hddled.414338                                             "nan"
003FA49A  mov dword ptr ss:[ebp-1C],hddled.414348                           "nan(snan)"
003FA4B4  mov esi,hddled.414334                                             "NAN"
003FA4B9  mov dword ptr ss:[ebp-14],hddled.414354                           "NAN(IND)"
003FA4D7  mov dword ptr ss:[ebp-C],hddled.414360                            "nan(ind)"
003FCDA2  push hddled.410048                                                "CompareStringEx"
003FCE70  mov ebx,dword ptr ds:[eax*4+414A10]                               "`JA"
003FCF4F  push hddled.414EC0                                                "EnumSystemLocalesEx"
003FCF59  push hddled.414EC0                                                "EnumSystemLocalesEx"
003FCFC5  push hddled.40FCF8                                                "FlsAlloc"
003FD01B  push hddled.40FD04                                                "FlsFree"
003FD071  push hddled.40FD0C                                                "FlsGetValue"
003FD0C7  push hddled.40FD18                                                "FlsSetValue"
003FD116  push hddled.414F04                                                "GetDateFormatEx"
003FD120  push hddled.414F04                                                "GetDateFormatEx"
003FD1A2  push hddled.410058                                                "GetLocaleInfoEx"
003FD202  push hddled.414F24                                                "GetTimeFormatEx"
003FD20C  push hddled.414F24                                                "GetTimeFormatEx"
003FD272  push hddled.414F3C                                                "GetUserDefaultLocaleName"
003FD27C  push hddled.414F3C                                                "GetUserDefaultLocaleName"
003FD2E3  push hddled.40FD24                                                "InitializeCriticalSectionEx"
003FD33B  push hddled.414F68                                                "IsValidLocaleName"
003FD345  push hddled.414F68                                                "IsValidLocaleName"
003FD39E  push hddled.414F8C                                                "LCIDToLocaleName"
003FD3A8  push hddled.414F8C                                                "LCIDToLocaleName"
003FD412  push hddled.410068                                                "LCMapStringEx"
003FD490  push hddled.414FA8                                                "LocaleNameToLCID"
003FD49A  push hddled.414FA8                                                "LocaleNameToLCID"
003FD53D  push hddled.40FE9C                                                "GetCurrentPackageId"
003FFC31  push hddled.415170                                                L"ccs"
003FFC64  push hddled.415178                                                L"UTF-8"
003FFC83  push hddled.415184                                                L"UTF-16LEUNICODE"
003FFCA2  push hddled.415194                                                L"UNICODE"
0040075B  mov ebx,hddled.4151A4                                             "TZ"
004020D6  cmp eax,dword ptr ds:[4240D4]                                     "\feB"
004020E8  cmp eax,dword ptr ds:[4240D8]                                     "\feB"
004020FA  cmp eax,dword ptr ds:[4240DC]                                     "\feB"
0040210C  cmp eax,dword ptr ds:[4240E0]                                     "\feB"
0040211E  cmp eax,dword ptr ds:[4240E4]                                     "\feB"
00402130  cmp eax,dword ptr ds:[4240E8]                                     "\feB"
00402142  cmp eax,dword ptr ds:[4240EC]                                     "\feB"
0040259D  cmp eax,dword ptr ds:[4240CC]                                     "\feB"
004025AF  cmp eax,dword ptr ds:[4240D0]                                     "\feB"
004027DC  mov eax,dword ptr ds:[4240CC]                                     "\feB"
004027E4  mov eax,dword ptr ds:[4240D0]                                     "\feB"
00402BB1  mov esi,hddled.4146C8                                             "tCA"
00402E85  cmp ecx,hddled.4146C8                                             "tCA"
00402EAF  cmp esi,hddled.4146C8                                             "tCA"
00402EDE  cmp ecx,hddled.4146C8                                             "tCA"
004035BE  mov esi,hddled.415F48                                             L"ACP"
004035F4  mov esi,hddled.415F50                                             L"OCP"
0040377F  push hddled.415E30                                                "\\YA"
00403EC3  mov esi,hddled.415F48                                             L"ACP"
00403EF9  mov esi,hddled.415F50                                             L"OCP"
004040DE  push hddled.415E30                                                "\\YA"
00404993  mov esi,100000                                                    "Actx "
00404A24  mov dword ptr ss:[ebp-56C],100000                                 "Actx "
00404E1D  mov dword ptr ss:[ebp-56C],100000                                 "Actx "
00405BC8  push hddled.415F88                                                "1#IND"
00405BCF  push hddled.415F80                                                "1#SNAN"
00405BD6  push hddled.415F78                                                "1#QNAN"
00405BDD  push hddled.415F70                                                "1#INF"
00406DBA  mov dword ptr ss:[ebp-20],hddled.4149C4                           "log10"
00406E0A  mov dword ptr ss:[ebp-20],hddled.4149C4                           "log10"
00406E16  mov dword ptr ss:[ebp-20],hddled.4149C0                           "log"
00406E22  mov dword ptr ss:[ebp-20],hddled.4149C0                           "log"
00406E35  mov dword ptr ss:[ebp-20],hddled.4149B8                           "exp"
00406E54  mov dword ptr ss:[ebp-20],hddled.4149BC                           "pow"
00406E97  mov dword ptr ss:[ebp-20],hddled.4149B8                           "exp"
00406EDC  mov dword ptr ss:[ebp-20],hddled.414834                           "asin"
00406EE8  mov dword ptr ss:[ebp-20],hddled.41483C                           "acos"
00406EF4  mov dword ptr ss:[ebp-20],hddled.414854                           "sqrt"
00406F00  mov dword ptr ss:[ebp-20],hddled.4149BC                           "pow"
00406F13  mov dword ptr ss:[ebp-20],hddled.4149BC                           "pow"
004087E2  lea ecx,dword ptr ds:[41A650]                                     "log10"
0040884E  lea ecx,dword ptr ds:[41A650]                                     "log10"
0040898B  push hddled.41A6A8                                                L"CONOUT$"
00409AF7  push hddled.41C564                                                L"%0.10u "
00409FF2  push hddled.41B294                                                "invalid string position"
0040A002  push hddled.41C5B8                                                L"UxTheme.dll"
0040A015  push hddled.41C5D0                                                "IsAppThemed"
0040A02B  push hddled.41C5DC                                                "EnableThemeDialogTexture"
0040A13A  push hddled.41B39C                                                L"Software\\HddLed"
0040A268  push hddled.41C114                                                L"tooltips_class32"
0040A2A8  mov dword ptr ss:[esp+3C],hddled.41BA00                           L"Please register this HddLed Indicator version.\r\n\r\nClick this message to hide it."
0040A2E1  push hddled.41BAA8                                                L"HddLed Indicator - Please register"
0040A3CA  mov dword ptr ss:[ebp-4],hddled.41C5FC                            L"hddled_tooltip"
0040A4C1  push hddled.41C6E4                                                L"Riched20.dll"
0040A4CC  push hddled.41C700                                                L"Riched32.dll"
0040A4DB  mov ecx,hddled.41C71C                                             L"RICHEDIT"
0040A4E2  mov ecx,hddled.41C730                                             L"RichEdit20A"
0040A58F  push hddled.41B478                                                L"http://www.hddled.com/?src=hddled121"
0040A5B2  push hddled.41B4C4                                                L"open"
0040A94B  mov dword ptr ss:[esp+38],hddled.41C620                           L"stubWindowClass"
0040A98D  mov dword ptr ss:[esp+38],hddled.41C640                           L"logWindowClass"
0040A9B3  push hddled.41C660                                                L"HddledWndStub"
0040A9D8  push hddled.41C67C                                                L"Hddled log window v1.0 "
0040AB97  push hddled.41C6C0                                                L"exiting "
0040ABB1  push hddled.41C574                                                L"CFileSystemHelpers::CreatePath"
0040AC37  push hddled.41C6AC                                                L"entering "
0040AC51  push hddled.41C574                                                L"CFileSystemHelpers::CreatePath"
0040AD36  push hddled.41C6D4                                                L"%.10u "
0040D7ED  push hddled.41C0E4                                                L"Kbd"
