Found strings are
Address    Disassembly                               Text string
00438A11   PUSH 004A2EDC                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorldFactory.cpp"
00438BBE   PUSH 004A2EDC                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorldFactory.cpp"
00439448   PUSH 004A2F8C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDeepMaskWorld.cpp"
00439584   PUSH 004A2F8C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDeepMaskWorld.cpp"
00439C02   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
00439FF0   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0043A239   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0043A38C   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0043A569   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0043A6B6   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0043C5DA   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0043C77F   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0043C8DF   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0043CC32   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0043CDEB   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
0043CF5B   PUSH 004A301C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaFormattedStream.cpp"
004442E4   PUSH 004A313C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaColorTranslator.cpp"
0044568E   PUSH 004A2D74                             ASCII "DISPLAY"
00445728   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
0044584E   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00445962   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00445A8F   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00445D10   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00446267   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
004463A4   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
004464D4   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
004465F8   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00446B37   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
004471B5   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00447374   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00447675   PUSH 004A31D4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXScreenDevice.cpp"
00448491   PUSH 004A3288                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXSurfaceWorld.cpp"
00448CAE   PUSH 004A3288                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXSurfaceWorld.cpp"
00448EAE   PUSH 004A3288                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDXSurfaceWorld.cpp"
0044A114   PUSH 004A32D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
0044A3FD   PUSH 004A32D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
0044A576   PUSH 004A32D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
0044A68F   PUSH 004A32D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
0044A88E   PUSH 004A32D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
0044AA4E   PUSH 004A32D0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinWindowPortWorld.cpp"
0044AFDE   PUSH 004A331C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
0044B13C   PUSH 004A331C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
0044B278   PUSH 004A331C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
0044B4A7   PUSH 004A331C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
0044B5E3   PUSH 004A331C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
0044B853   PUSH 004A331C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
0044B984   PUSH 004A331C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
0044C024   PUSH 004A331C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinGfxWorld.cpp"
0044C4E1   PUSH 004A3368                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
0044C642   PUSH 004A3368                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
0044CDEA   PUSH 004A3368                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
0044D124   PUSH 004A3368                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
0044D3D7   PUSH 004A3368                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
0044D5C8   PUSH 004A3368                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
0044D8E7   PUSH 004A3368                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
0044DF6F   PUSH 004A3368                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaGfxWorld.cpp"
0044E80B   PUSH 004A33A8                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaPalette.cpp"
0044EFE9   PUSH 004A3408                             ASCII "C:\PROJECTS\SPRITE CLASS LIBRARY\INCLUDE\OMT\OMediaPalette.h"
0044FE22   PUSH 004A346C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0044FF94   PUSH 004A346C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
0045011E   PUSH 004A346C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
00450311   PUSH 004A346C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
004504B6   PUSH 004A346C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
00450613   PUSH 004A346C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
00450781   PUSH 004A346C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
004509BC   PUSH 004A346C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
00450B0B   PUSH 004A346C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
00450DC7   PUSH 004A346C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPixmapWorld.cpp"
00451009   PUSH 004A34B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
004511B3   PUSH 004A34B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
00451555   PUSH 004A34B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
004516EF   PUSH 004A34B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
0045181E   PUSH 004A34B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
004519CF   PUSH 004A34B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
00451AFF   PUSH 004A34B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
00451CCD   PUSH 004A34B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
00451DFB   PUSH 004A34B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
00451F2F   PUSH 004A34B4                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPaletteDriver.cpp"
004524C5   MOV EDI,004A35F8                          ASCII "Windows Keyboard"
00452550   MOV ESI,004A35F8                          ASCII "Windows Keyboard"
0045256F   MOV EDI,004A35EC                          ASCII "Keyboard"
004525E5   MOV ESI,004A35EC                          ASCII "Keyboard"
0045299A   MOV EDI,004A36F0                          ASCII "Escape"
004529A7   PUSH 004A36F0                             ASCII "Escape"
004529B9   MOV EDI,004A36E4                          ASCII "Backspace"
004529C6   PUSH 004A36E4                             ASCII "Backspace"
004529D8   MOV EDI,004A36DC                          ASCII "Return"
004529E5   PUSH 004A36DC                             ASCII "Return"
004529F7   MOV EDI,004A36D4                          ASCII "Delete"
00452A04   PUSH 004A36D4                             ASCII "Delete"
00452A16   MOV EDI,004A36CC                          ASCII "Enter"
00452A23   PUSH 004A36CC                             ASCII "Enter"
00452A35   MOV EDI,004A36C0                          ASCII "Left Arrow"
00452A42   PUSH 004A36C0                             ASCII "Left Arrow"
00452A54   MOV EDI,004A36B4                          ASCII "Right Arrow"
00452A61   PUSH 004A36B4                             ASCII "Right Arrow"
00452A73   MOV EDI,004A36A8                          ASCII "Top Arrow"
00452A80   PUSH 004A36A8                             ASCII "Top Arrow"
00452A92   MOV EDI,004A3698                          ASCII "Bottom Arrow"
00452A9F   PUSH 004A3698                             ASCII "Bottom Arrow"
00452AB1   MOV EDI,004A3694                          ASCII "Tab"
00452ABE   PUSH 004A3694                             ASCII "Tab"
00452AD0   MOV EDI,004A3690                          ASCII "F1"
00452AFE   MOV ESI,004A3690                          ASCII "F1"
00452B17   MOV EDI,004A368C                          ASCII "F2"
00452B45   MOV ESI,004A368C                          ASCII "F2"
00452B5D   MOV EDI,004A3688                          ASCII "F3"
00452B8B   MOV ESI,004A3688                          ASCII "F3"
00452BA3   MOV EDI,004A3684                          ASCII "F4"
00452BD1   MOV ESI,004A3684                          ASCII "F4"
00452BE9   MOV EDI,004A3680                          ASCII "F5"
00452C17   MOV ESI,004A3680                          ASCII "F5"
00452C2F   MOV EDI,004A367C                          ASCII "F6"
00452C5D   MOV ESI,004A367C                          ASCII "F6"
00452C75   MOV EDI,004A3678                          ASCII "F7"
00452CA3   MOV ESI,004A3678                          ASCII "F7"
00452CBB   MOV EDI,004A3674                          ASCII "F8"
00452CE9   MOV ESI,004A3674                          ASCII "F8"
00452D01   MOV EDI,004A3670                          ASCII "F9"
00452D2F   MOV ESI,004A3670                          ASCII "F9"
00452D47   MOV EDI,004A366C                          ASCII "F10"
00452D75   MOV ESI,004A366C                          ASCII "F10"
00452D8D   MOV EDI,004A3668                          ASCII "F11"
00452DBB   MOV ESI,004A3668                          ASCII "F11"
00452DD3   MOV EDI,004A3664                          ASCII "F12"
00452E01   MOV ESI,004A3664                          ASCII "F12"
00452E19   MOV EDI,004A3660                          ASCII "F13"
00452E47   MOV ESI,004A3660                          ASCII "F13"
00452E5C   MOV EDI,004A365C                          ASCII "F14"
00452E86   MOV ESI,004A365C                          ASCII "F14"
00452E9B   MOV EDI,004A3658                          ASCII "F15"
00452EC5   MOV ESI,004A3658                          ASCII "F15"
00453070   MOV EDI,004A370C                          ASCII "Shift"
0045309E   MOV ESI,004A370C                          ASCII "Shift"
004530B4   MOV EDI,004A3704                          ASCII "Command"
004530E2   MOV ESI,004A3704                          ASCII "Command"
004530F7   MOV EDI,004A36FC                          ASCII "Control"
00453121   MOV ESI,004A36FC                          ASCII "Control"
00453136   MOV EDI,004A36F8                          ASCII "Alt"
00453160   MOV ESI,004A36F8                          ASCII "Alt"
00453278   MOV EDI,004A3714                          ASCII "Space"
0045329E   MOV ESI,004A3714                          ASCII "Space"
0045382D   MOV DWORD PTR DS:[ECX+ESI+14],0049599C    ASCII "pWF"
004538D9   MOV DWORD PTR DS:[ECX+ESI+14],0049599C    ASCII "pWF"
004543C0   PUSH 004A3748                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
00454CCF   PUSH 004A3748                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
00455155   PUSH 004A3748                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
0045535B   PUSH 004A3748                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
0045550A   PUSH 004A3748                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
00455BA0   PUSH 004A3748                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaCompBlitterWorld.cpp"
0046586D   MOV DWORD PTR DS:[EAX+ESI+4],00495A6C     ASCII "phF"
00465914   PUSH 004A3408                             ASCII "C:\PROJECTS\SPRITE CLASS LIBRARY\INCLUDE\OMT\OMediaPalette.h"
00465A0C   PUSH 004A37CC                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPalette.cpp"
00465C2D   MOV DWORD PTR DS:[EAX+ESI+4],00495A6C     ASCII "phF"
00465CD7   PUSH 004A3408                             ASCII "C:\PROJECTS\SPRITE CLASS LIBRARY\INCLUDE\OMT\OMediaPalette.h"
00465DD5   PUSH 004A37CC                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPalette.cpp"
00465F1E   MOV DWORD PTR DS:[ECX+ESI-20],00495A6C    ASCII "phF"
00466143   PUSH 004A37CC                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPalette.cpp"
00466616   PUSH 004A37CC                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinPalette.cpp"
004668FF   MOV DWORD PTR DS:[EAX],00495B1C           ASCII " iF"
00466946   MOV DWORD PTR DS:[ESI],00495B1C           ASCII " iF"
00469F4D   PUSH 004A38F8                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinSound.cpp"
0046A0AC   PUSH 004A38F8                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinSound.cpp"
0046A1E8   PUSH 004A38F8                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinSound.cpp"
0046A3F3   PUSH 004A38F8                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinSound.cpp"
0046AF47   PUSH 004A39A0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinMoveableMem.cpp"
0046B13A   PUSH 004A39A0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinMoveableMem.cpp"
0046B304   PUSH 004A39A0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinMoveableMem.cpp"
0046B55B   MOV ESI,00495C88                          ASCII "string too long"
0046B787   MOV ESI,00495CB8                          ASCII "invalid string position"
0046C55F   MOV DWORD PTR SS:[EBP-3C],00495D50        ASCII "Bad dynamic_cast!"
0046C597   DB 68                                     CHAR 'h'
0046CC39   MOV EAX,00495DAC                          ASCII "Unknown exception"
0046DA98   PUSH 00495E6C                             ASCII "KERNEL32"
0046DAA7   PUSH 00495E50                             ASCII "IsProcessorFeaturePresent"
0046DC52   PUSH 00495E80                             ASCII "e+000"
0046F53A   PUSH 00495F14                             ASCII "__MSVCRT_HEAP_SELECT"
0046F579   PUSH 00495EFC                             ASCII "__GLOBAL_HEAP_SELECTED"
0046F746   PUSH 00496204                             ASCII "<program name unknown>"
0046F788   PUSH 00496200                             ASCII "..."
0046F79C   PUSH 004961E4                             ASCII "Runtime Error!

Program: "
0046F7BA   PUSH 004961E0                             ASCII "

"
0046F7E2   PUSH 004961B8                             ASCII "Microsoft Visual C++ Runtime Library"
0047226C   PUSH 0049624C                             ASCII "user32.dll"
00472283   PUSH 00496240                             ASCII "MessageBoxA"
00472294   PUSH 00496230                             ASCII "GetActiveWindow"
0047229C   PUSH 0049621C                             ASCII "GetLastActivePopup"
00472556   PUSH 004962AC                             ASCII "TZ"
00473576   PUSH 004962E0                             ASCII "1#SNAN"
00473590   PUSH 004962D8                             ASCII "1#IND"
004735A1   PUSH 004962D0                             ASCII "1#INF"
004735BE   PUSH 004962C8                             ASCII "1#QNAN"
