Found strings are
Address    Disassembly                               Text string
00414E18   MOV DWORD PTR DS:[ESI+10],00476A38        ASCII "puA"
00416249   PUSH 004918C4                             ASCII ".omc"
00416337   PUSH 00491898                             ASCII "%s\IKEYSXFR %s.OMC 'Attainment Overlay' 1A"
004164EC   PUSH 00491944                             ASCII "%s"
00416568   PUSH 00491938                             ASCII "Microsoft"
004165FD   PUSH 00491904                             ASCII "you have %ld days left to evaluate this software"
00416684   PUSH 00491900                             ASCII "%ld"
004166B8   MOV EDI,004918CC                          ASCII "The Evaluation period has expired for this software"
004166F7   MOV ESI,004918CC                          ASCII "The Evaluation period has expired for this software"
004167E0   PUSH 00491980                             ASCII "blahblah.tmp"
00416859   MOV EDI,00491948                          ASCII "This software is licensed to run only from the CD-Rom"
00416896   MOV ESI,00491948                          ASCII "This software is licensed to run only from the CD-Rom"
00416982   PUSH 004919A8                             ASCII ".dat"
004169B9   PUSH 004919A0                             ASCII ".omt"
004169ED   PUSH 00491998                             ASCII ".demo"
00416A21   PUSH 00491990                             ASCII "!.dat"
0041780D   PUSH 004919B0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaPeriodical.cpp"
0041869F   PUSH 00491A58                             ASCII "fullscreen.txt"
00418962   PUSH 00491A8C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaSoundManager.cpp"
00418B54   PUSH 00491A8C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaSoundManager.cpp"
0041F669   MOV ESI,00491C58                          ASCII "                       "
00422145   PUSH 00491C80                             ASCII "pref #%ld"
00422181   PUSH 00491C70                             ASCII "Software\%s\%s"
00422218   PUSH 00491C80                             ASCII "pref #%ld"
0042224C   PUSH 00491C70                             ASCII "Software\%s\%s"
004228E0   MOV ESI,00491884                          ASCII "true"
00422C40   PUSH 00491900                             ASCII "%ld"
00422C5D   MOV EAX,00491C8C                          ASCII "false"
00422C64   MOV EAX,00491884                          ASCII "true"
0042328C   MOV DWORD PTR DS:[EDI],00477100           ASCII "P6B"
00423298   MOV DWORD PTR DS:[ESI+10],0047705C        ASCII " 6B"
0042329F   MOV DWORD PTR DS:[ESI+20],00477048        ASCII "06B"
00423309   MOV DWORD PTR DS:[ESI+10],0047705C        ASCII " 6B"
00423310   MOV DWORD PTR DS:[ESI+20],00477048        ASCII "06B"
0042331E   MOV DWORD PTR DS:[EAX],00477100           ASCII "P6B"
004260D1   MOV DWORD PTR DS:[ESI+10],00477388        ASCII " cB"
004260D8   MOV DWORD PTR DS:[ESI+20],00477374        ASCII "0cB"
00426116   MOV DWORD PTR DS:[ECX+10],00477388        ASCII " cB"
0042611D   MOV DWORD PTR DS:[ECX+20],00477374        ASCII "0cB"
004261E9   PUSH 00491CEC                             ASCII "$ %d.%d%d %c"
00426201   PUSH 00491CDC                             ASCII "$%d%d.%d%d %c"
00426B03   MOV DWORD PTR DS:[ESI],0047744C           ASCII "0kB"
00426B70   MOV DWORD PTR DS:[ESI],0047744C           ASCII "0kB"
00426D6C   MOV DWORD PTR DS:[EDI],004774B4           ASCII "PvB"
00426E28   MOV DWORD PTR DS:[ESI+10],004774B4        ASCII "PvB"
00428AB5   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
00428BD0   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
00428E14   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
0042908A   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
0042956E   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
00429692   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
004297BC   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
004298E4   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
00429B8C   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
00429D5E   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
00429F0C   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
0042A0DE   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
0042A299   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
0042A476   PUSH 00491DB0                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDrawPort.cpp"
